server name,date, body bytes sent , status , upstream response length , tcpinfo rtt , tcpinfo rttvar , tcpinfo snd cwnd ,sent http content type,http user agent
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 331   , 20   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 301   , 39   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 741   , 861   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 411   , 124   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 4 159   , 7 713   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 346   , 131   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 2 283   , 4 075   , 10   ,application/json,Mozilla/5.0 iPad. CPU O
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 386   , 53   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 258   , 86   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 8 349   , 13 804   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 639   , 51   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 4 707   , 8 817   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 572   , 588   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 4 416   , 8 245   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 502   , 471   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 920   , 942   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 862   , 1 079   , 10   ,application/json,Mozilla/5.0 X11. Linux 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 218   , 105   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 4 173   , 7 778   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 630   , 101   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 10 582   , 200   , 0 : 49309 , 2 172   , 3 769   , 10   ,text/html. charset=utf-8,Mozilla/5.0 compatible.
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 317   , 103   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 2 137   , 3 310   , 10   ,application/json,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 7 196   , 200   , 23 547   , 266   , 125   , 10   ,application/x-javascript,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 9 658   , 200   , 35 542   , 379   , 60   , 10   ,application/x-javascript,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 2 710   , 200   , 8 833   , 277   , 49   , 11   ,application/x-javascript,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 1 822   , 200   , 5 594   , 274   , 18   , 10   ,application/x-javascript,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 1 207   , 200   , 5 110   , 320   , 54   , 10   ,application/x-javascript,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 3 829   , 200   , 3 829   , 285   , 30   , 10   ,image/png,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 37 027   , 200   , 37 027   , 318   , 84   , 11   ,image/png,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 10 816   , 200   , 10 816   , 1 177   , 1 287   , 10   ,image/png,Mozilla/5.0 Linux. arm_
static.tvc.ru,19.12.2023, 6 465   , 200   , 6 465   , 327   , 43   , 10   ,image/png,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 10 250   , 200   , 10 250   , 753   , 278   , 17   ,image/png,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 9 529   , 200   , 9 529   , 508   , 186   , 10   ,image/png,Mozilla/5.0 iPhone. CPU
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 613   , 645   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 1 117   , 1 653   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 2 266   , 200   , 6 543   , 829   , 837   , 10   ,text/html. charset=utf-8,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 322   , 84   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 778   , 729   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 818   , 997   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 245   , 82   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 344   , 98   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 381   , 161   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 4 249   , 7 900   , 10   ,application/json,Mozilla/5.0 Linux. Andr
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 317   , 143   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 380   , 69   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 265   , 46   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 703   , 665   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 503   , 448   , 10   ,application/json,Mozilla/5.0 Linux. Andr
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 468   , 102   , 10   ,application/json,Mozilla/5.0 Linux. Andr
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 229   , 64   , 10   ,application/json,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 10 782   , 200   , 10 782   , 446   , 88   , 10   ,image/svg+xml,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 16 711   , 200   , 16 711   , 345   , 21   , 10   ,image/png,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 9 861   , 200   , 9 861   , 689   , 209   , 10   ,image/jpeg,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 18 449   , 200   , 18 449   , 487   , 50   , 10   ,image/png,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 5 273   , 200   , 5 273   , 387   , 24   , 10   ,image/png,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 3 869   , 200   , 3 869   , 407   , 108   , 10   ,image/png,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 8 581   , 200   , 8 581   , 367   , 97   , 10   ,image/gif,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 895   , 200   , 2 195   , 3 556   , 6 300   , 10   ,text/css,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 581   , 200   , 1 776   , 321   , 162   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 43 133   , 200   , 156 087   , 644   , 415   , 20   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 2 344   , 200   , 12 257   , 410   , 161   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 6 260   , 200   , 27 988   , 3 359   , 6 197   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 895   , 200   , 2 195   , 418   , 151   , 21   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 188   , 200   , 3 692   , 397   , 147   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 10 782   , 200   , 10 782   , 7 421   , 13 147   , 10   ,image/svg+xml,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 752   , 200   , 2 341   , 5 373   , 10 024   , 21   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 10 250   , 200   , 10 250   , 5 142   , 7 981   , 21   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 18 449   , 200   , 18 449   , 3 135   , 5 138   , 21   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 7 196   , 200   , 23 547   , 2 011   , 3 085   , 21   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 10 939   , 200   , 42 766   , 1 843   , 2 650   , 21   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 37 027   , 200   , 37 027   , 1 486   , 2 110   , 21   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 9 861   , 200   , 9 861   , 1 152   , 1 376   , 22   ,image/jpeg,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 2 344   , 200   , 12 257   , 3 147   , 5 543   , 10   ,text/css,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 3 829   , 200   , 3 829   , 5 084   , 9 322   , 22   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 3 869   , 200   , 3 869   , 2 886   , 5 295   , 10   ,image/png,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 282   , 40   , 10   ,application/json,Mozilla/5.0 Linux. Andr
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 336   , 35   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 2 302   , 200   , 6 543   , 304   , 121   , 10   ,text/html. charset=utf-8,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 325   , 78   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 1 536   , 2 596   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 431   , 232   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 334   , 132   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 10 929   , 14 166   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 1 012   , 1 403   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 261   , 112   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 862   , 1 250   , 10   ,application/json,Mozilla/5.0 Linux. arm_
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 401   , 194   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 502   , 114   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 1 801   , 3 128   , 10   ,application/json,Mozilla/5.0 Linux. Andr
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 438   , 59   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 282   , 64   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 442   , 65   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 10 445   , 200   , 0 : 47533 , 371   , 149   , 10   ,text/html. charset=utf-8,Mozilla/5.0 compatible.
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 240   , 54   , 10   ,application/json,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 887   , 200   , 3 191   , 429   , 220   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 828   , 200   , 6 951   , 3 609   , 6 758   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 141   , 200   , 4 028   , 3 630   , 6 568   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 841   , 200   , 3 243   , 3 239   , 5 709   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 33 899   , 200   , 97 362   , 1 145   , 1 450   , 19   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 10 447   , 200   , 42 863   , 377   , 195   , 34   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 11 917   , 200   , 57 282   , 3 376   , 5 774   , 14   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 207   , 200   , 5 110   , 377   , 32   , 34   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 9 529   , 200   , 9 529   , 366   , 33   , 34   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 581   , 200   , 1 776   , 297   , 126   , 10   ,text/css,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 43 133   , 200   , 156 087   , 327   , 67   , 20   ,text/css,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 1 141   , 200   , 4 028   , 369   , 167   , 10   ,text/css,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 887   , 200   , 3 191   , 300   , 145   , 10   ,text/css,Mozilla/5.0 iPhone. CPU
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 309   , 50   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 356   , 63   , 10   ,application/json,Mozilla/5.0 Linux. Andr
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 321   , 104   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 588   , 577   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 221   , 97   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 307   , 14   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 377   , 104   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 2 397   , 200   , 6 560   , 222   , 51   , 10   ,text/html. charset=utf-8,Mozilla/5.0 Linux. arm_
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 492   , 179   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 366   , 95   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 551   , 452   , 10   ,application/json,Mozilla/5.0 iPad. CPU O
static.tvc.ru,19.12.2023, 977   , 200   , 2 210   , 7 933   , 13 040   , 22   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 5 273   , 200   , 5 273   , 12 085   , 18 086   , 22   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 188   , 200   , 3 692   , 1 658   , 2 771   , 10   ,text/css,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 10 816   , 200   , 10 816   , 365   , 27   , 10   ,image/png,Mozilla/5.0 Linux. Andr
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 1 038   , 1 361   , 10   ,application/json,Mozilla/5.0 Linux. arm_
www.tvc.ru,19.12.2023, 454   , 200   , 871   , 3 367   , 5 614   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 11 186   , 200   , 48 290   , 577   , 648   , 10   ,text/html. charset=utf-8,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 10 311   , 200   , 0 : 48325 , 339   , 53   , 10   ,text/html. charset=utf-8,Mozilla/5.0 compatible.
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 3 170   , 5 645   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 598   , 611   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 5 514   , 10 031   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 5 018   , 9 539   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 276   , 114   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 1 091   , 1 611   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 1 826   , 3 068   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 585   , 577   , 10   ,application/json,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 828   , 200   , 6 951   , 297   , 95   , 10   ,text/css,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 6 260   , 200   , 27 988   , 345   , 135   , 10   ,text/css,Mozilla/5.0 iPhone. CPU
static.tvc.ru,19.12.2023, 7 809   , 200   , 7 809   , 235   , 80   , 10   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 3 869   , 200   , 3 869   , 2 066   , 3 619   , 10   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 45 076   , 200   , 45 076   , 1 171   , 1 214   , 12   ,image/gif,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 895   , 200   , 2 195   , 241   , 120   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 141   , 200   , 4 028   , 219   , 109   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 188   , 200   , 3 692   , 244   , 122   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 581   , 200   , 1 776   , 240   , 120   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 887   , 200   , 3 191   , 414   , 207   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 5 273   , 200   , 5 273   , 414   , 262   , 17   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 43 133   , 200   , 156 087   , 338   , 53   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 10 816   , 200   , 10 816   , 631   , 340   , 10   ,image/png,Mozilla/5.0 Linux. arm_
static.tvc.ru,19.12.2023, 1 828   , 200   , 6 951   , 226   , 113   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 2 344   , 200   , 12 257   , 173   , 86   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 6 260   , 200   , 27 988   , 209   , 104   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 33 899   , 200   , 97 362   , 236   , 44   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 2 009   , 200   , 2 009   , 388   , 193   , 10   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 841   , 200   , 3 243   , 218   , 109   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 752   , 200   , 2 341   , 240   , 120   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 7 809   , 200   , 7 809   , 3 032   , 5 209   , 10   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 10 939   , 200   , 42 766   , 311   , 155   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 7 196   , 200   , 23 547   , 326   , 163   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 10 447   , 200   , 42 863   , 325   , 162   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 5 174   , 200   , 19 359   , 283   , 141   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 9 658   , 200   , 35 542   , 350   , 175   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 7 359   , 200   , 20 216   , 250   , 125   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 2 710   , 200   , 8 833   , 313   , 156   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 11 917   , 200   , 57 282   , 209   , 104   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 977   , 200   , 2 210   , 228   , 114   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 207   , 200   , 5 110   , 320   , 160   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 2 254   , 200   , 4.61458333333333 , 2 363   , 3 899   , 14   ,text/html. charset=utf-8,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 756   , 459   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 447   , 200   , 0.827083333333333 , 1 887   , 3 018   , 10   ,application/json. charset=utf-8,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 2 265   , 200   , 4.56458333333333 , 1 681   , 2 676   , 10   ,text/html. charset=utf-8,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 1 375   , 2 212   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 337   , 106   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 298   , 58   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 2 717   , 4 861   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 553   , 572   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 357   , 64   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 592   , 791   , 10   ,application/json,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 5 882   , 200   , 5 882   , 291   , 122   , 10   ,image/png,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 895   , 200   , 2 195   , 1 222   , 749   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 141   , 200   , 4 028   , 316   , 66   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 581   , 200   , 1 776   , 505   , 334   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 887   , 200   , 3 191   , 558   , 154   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 43 133   , 200   , 156 087   , 261   , 37   , 20   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 2 344   , 200   , 12 257   , 1 101   , 755   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 828   , 200   , 6 951   , 3 449   , 6 138   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 6 260   , 200   , 27 988   , 306   , 54   , 10   ,text/css,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 841   , 200   , 3 243   , 521   , 159   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 752   , 200   , 2 341   , 989   , 760   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 7 196   , 200   , 23 547   , 268   , 18   , 21   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 5 174   , 200   , 19 359   , 278   , 27   , 21   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 9 658   , 200   , 35 542   , 5 938   , 10 467   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 7 359   , 200   , 20 216   , 5 526   , 10 129   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 2 710   , 200   , 8 833   , 5 363   ," tcpinfo_rttvarv @ }	: ""10154 ", 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
static.tvc.ru,19.12.2023, 1 822   , 200   , 5 594   , 3 057   , 5 387   , 10   ,application/x-javascript,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 5 396   , 10 217   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 474   , 440   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 1 367   , 1 277   , 10   ,application/json,Mozilla/5.0 iPhone. CPU
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 340   , 114   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 366   , 66   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 1 488   , 2 393   , 10   ,application/json,Mozilla/5.0 Linux. Andr
www.tvc.ru,19.12.2023, 244   , 200   , 0.398611111111111 , 371   , 162   , 10   ,application/json,Mozilla/5.0 Linux. arm_
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 364   , 20   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 652   , 783   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 12 943   , 200   , 0 : 62453 , 581   , 622   , 10   ,text/html. charset=utf-8,Mozilla/5.0 compatible.
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 461   , 360   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 453   , 200   , 871   , 644   , 387   , 10   ,application/json,Mozilla/5.0 Windows NT 
www.tvc.ru,19.12.2023, 17 012   , 200   , 106 657   , 406   , 107   , 10   ,text/html. charset=utf-8,Mozilla/5.0 Linux. Andr
nastroenie.tv,19.12.2023, 14 278   , 200   , 79 861   , 219   , 17   , 10   ,text/html. charset=utf-8,Mozilla/5.0 Windows NT 
